dataset,old_run,seed,canonical,method,feat_src,head,c,src,bal,frac,wd,lr,n_epochs,batch_size,bn,unfreeze,restart,metadata_csv,pretrained,code_version,path
CUB,erm_gdro_frz_rst4_75,333,ft.erm.gdro__c-75__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,75,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_75_333.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_75/model_outputs_333
CUB,erm_gdro_frz_rst4_875,111,ft.erm.gdro__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,875,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_875_111.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_875/model_outputs_111
CUB,erm_gdro_frz_rst4_875,222,ft.erm.gdro__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,875,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_875_222.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_875/model_outputs_222
CUB,erm_gdro_frz_rst4_875,333,ft.erm.gdro__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,875,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_875_333.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_875/model_outputs_333
CUB,erm_gdro_frz_rst4_95,111,ft.erm.gdro__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,95,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_95_111.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_95/model_outputs_111
CUB,erm_gdro_frz_rst4_95,222,ft.erm.gdro__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,95,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_95_222.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_95/model_outputs_222
CUB,erm_gdro_frz_rst4_95,333,ft.erm.gdro__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train__unfreeze-4__restart-4,ft.erm.gdro,erm,gdro,95,train,rw,1.0,1.0,1e-05,301,64,train,4,4,metadata.csv,pretrained_models/CUB/erm_95_333.pth,pre-normalize,results/CUB/erm_gdro_frz_rst4_95/model_outputs_333
CUB,erm_jtt_625,111,e2e.jtt__c-625__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,625,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_625/model_outputs_111
CUB,erm_jtt_625,222,e2e.jtt__c-625__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,625,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_625/model_outputs_222
CUB,erm_jtt_625,333,e2e.jtt__c-625__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,625,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_625/model_outputs_333
CUB,erm_jtt_75,111,e2e.jtt__c-75__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,75,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_75/model_outputs_111
CUB,erm_jtt_75,222,e2e.jtt__c-75__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,75,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_75/model_outputs_222
CUB,erm_jtt_75,333,e2e.jtt__c-75__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,75,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_75/model_outputs_333
CUB,erm_jtt_875,111,e2e.jtt__c-875__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,875,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_875/model_outputs_111
CUB,erm_jtt_875,222,e2e.jtt__c-875__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,875,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_875/model_outputs_222
CUB,erm_jtt_875,333,e2e.jtt__c-875__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,875,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_875/model_outputs_333
CUB,erm_jtt_95,111,e2e.jtt__c-95__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,95,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_95/model_outputs_111
CUB,erm_jtt_95,222,e2e.jtt__c-95__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,95,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_95/model_outputs_222
CUB,erm_jtt_95,333,e2e.jtt__c-95__bal-none__frac-1.0__wd-0.0001__lr-0.0001__ep-61,e2e.jtt,,erm,95,,none,1.0,0.0001,0.0001,61,64,n/a,0,0,metadata.csv,,current,results/CUB/erm_jtt_95/model_outputs_333
CUB,erm_rw_0.1_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-0.1__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.1,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_rw_0.1_95/model_outputs_111
CUB,erm_rw_0.1_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-0.1__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.1,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_rw_0.1_95/model_outputs_222
CUB,erm_rw_0.1_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-0.1__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.1,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_rw_0.1_95/model_outputs_333
CUB,erm_rw_0.25_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-0.25__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.25,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_rw_0.25_95/model_outputs_111
CUB,erm_rw_0.25_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-0.25__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.25,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_rw_0.25_95/model_outputs_222
CUB,erm_rw_0.25_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-0.25__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.25,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_rw_0.25_95/model_outputs_333
CUB,erm_rw_0.5_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-0.5__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.5,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_rw_0.5_95/model_outputs_111
CUB,erm_rw_0.5_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-0.5__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.5,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_rw_0.5_95/model_outputs_222
CUB,erm_rw_0.5_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-0.5__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.5,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_rw_0.5_95/model_outputs_333
CUB,erm_rw_0.75_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-0.75__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.75,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_rw_0.75_95/model_outputs_111
CUB,erm_rw_0.75_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-0.75__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.75,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_rw_0.75_95/model_outputs_222
CUB,erm_rw_0.75_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-0.75__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.75,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_rw_0.75_95/model_outputs_333
CUB,erm_rw_0.9_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-0.9__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.9,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_111.pth,current,results/CUB/erm_rw_0.9_95/model_outputs_111
CUB,erm_rw_0.9_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-0.9__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.9,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_222.pth,current,results/CUB/erm_rw_0.9_95/model_outputs_222
CUB,erm_rw_0.9_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-0.9__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,0.9,1.0,1e-05,301,64,train,0,0,metadata.csv,pretrained_models/CUB/erm_95_333.pth,current,results/CUB/erm_rw_0.9_95/model_outputs_333
CUB,erm_rw_50,111,ft.erm.erm__c-50__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_50_111.pth,pre-normalize,results/CUB/erm_rw_50/model_outputs_111
CUB,erm_rw_50,222,ft.erm.erm__c-50__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_50_222.pth,pre-normalize,results/CUB/erm_rw_50/model_outputs_222
CUB,erm_rw_50,333,ft.erm.erm__c-50__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,50,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_50_333.pth,pre-normalize,results/CUB/erm_rw_50/model_outputs_333
CUB,erm_rw_625,111,ft.erm.erm__c-625__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,625,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_625_111.pth,pre-normalize,results/CUB/erm_rw_625/model_outputs_111
CUB,erm_rw_625,222,ft.erm.erm__c-625__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,625,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_625_222.pth,pre-normalize,results/CUB/erm_rw_625/model_outputs_222
CUB,erm_rw_625,333,ft.erm.erm__c-625__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,625,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_625_333.pth,pre-normalize,results/CUB/erm_rw_625/model_outputs_333
CUB,erm_rw_75,111,ft.erm.erm__c-75__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,75,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_75_111.pth,pre-normalize,results/CUB/erm_rw_75/model_outputs_111
CUB,erm_rw_75,222,ft.erm.erm__c-75__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,75,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_75_222.pth,pre-normalize,results/CUB/erm_rw_75/model_outputs_222
CUB,erm_rw_75,333,ft.erm.erm__c-75__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,75,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_75_333.pth,pre-normalize,results/CUB/erm_rw_75/model_outputs_333
CUB,erm_rw_875,111,ft.erm.erm__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,875,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_875_111.pth,pre-normalize,results/CUB/erm_rw_875/model_outputs_111
CUB,erm_rw_875,222,ft.erm.erm__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,875,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_875_222.pth,pre-normalize,results/CUB/erm_rw_875/model_outputs_222
CUB,erm_rw_875,333,ft.erm.erm__c-875__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,875,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_875_333.pth,pre-normalize,results/CUB/erm_rw_875/model_outputs_333
CUB,erm_rw_95,111,ft.erm.erm__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_95_111.pth,pre-normalize,results/CUB/erm_rw_95/model_outputs_111
CUB,erm_rw_95,222,ft.erm.erm__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_95_222.pth,pre-normalize,results/CUB/erm_rw_95/model_outputs_222
CUB,erm_rw_95,333,ft.erm.erm__c-95__src-train__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301__bn-train,ft.erm.erm,erm,erm,95,train,rw,1.0,1.0,1e-05,301,64,train,,,metadata.csv,pretrained_models/CUB/erm_95_333.pth,pre-normalize,results/CUB/erm_rw_95/model_outputs_333
CUB,gdro_50,111,e2e.gdro__c-50__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,50,,rw,1.0,1.0,1e-05,301,64,n/a,,,metadata.csv,,pre-normalize,results/CUB/gdro_1_50/model_outputs_111
CUB,gdro_50,222,e2e.gdro__c-50__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,50,,rw,1.0,1.0,1e-05,301,64,n/a,,,metadata.csv,,pre-normalize,results/CUB/gdro_1_50/model_outputs_222
CUB,gdro_50,333,e2e.gdro__c-50__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,50,,rw,1.0,1.0,1e-05,301,64,n/a,,,metadata.csv,,pre-normalize,results/CUB/gdro_1_50/model_outputs_333
CUB,gdro_625,111,e2e.gdro__c-625__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,625,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_625/model_outputs_111
CUB,gdro_625,222,e2e.gdro__c-625__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,625,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_625/model_outputs_222
CUB,gdro_625,333,e2e.gdro__c-625__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,625,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_625/model_outputs_333
CUB,gdro_75,111,e2e.gdro__c-75__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,75,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_75/model_outputs_111
CUB,gdro_75,222,e2e.gdro__c-75__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,75,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_75/model_outputs_222
CUB,gdro_75,333,e2e.gdro__c-75__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,75,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_75/model_outputs_333
CUB,gdro_875,111,e2e.gdro__c-875__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,875,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_875/model_outputs_111
CUB,gdro_875,222,e2e.gdro__c-875__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,875,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_875/model_outputs_222
CUB,gdro_875,333,e2e.gdro__c-875__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,875,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_875/model_outputs_333
CUB,gdro_95,111,e2e.gdro__c-95__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,95,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_95/model_outputs_111
CUB,gdro_95,222,e2e.gdro__c-95__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,95,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_95/model_outputs_222
CUB,gdro_95,333,e2e.gdro__c-95__bal-rw__frac-1.0__wd-1.0__lr-1e-5__ep-301,e2e.gdro,,gdro,95,,rw,1.0,1.0,1e-05,301,64,n/a,0,,metadata.csv,,pre-normalize,results/CUB/gdro_1_95/model_outputs_333
CUB,gdro_dfr_625,111,ft.gdro.erm__c-50__src-train__bal-none__frac-0.357__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.357,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_111.pth,current,results/CUB/gdro_dfr_625/model_outputs_111
CUB,gdro_dfr_625,222,ft.gdro.erm__c-50__src-train__bal-none__frac-0.357__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.357,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_222.pth,current,results/CUB/gdro_dfr_625/model_outputs_222
CUB,gdro_dfr_625,333,ft.gdro.erm__c-50__src-train__bal-none__frac-0.357__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.357,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_333.pth,current,results/CUB/gdro_dfr_625/model_outputs_333
CUB,gdro_dfr_75,111,ft.gdro.erm__c-50__src-train__bal-none__frac-0.225__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.225,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_75_111.pth,current,results/CUB/gdro_dfr_75/model_outputs_111
CUB,gdro_dfr_75,222,ft.gdro.erm__c-50__src-train__bal-none__frac-0.225__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.225,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_75_222.pth,current,results/CUB/gdro_dfr_75/model_outputs_222
CUB,gdro_dfr_75,333,ft.gdro.erm__c-50__src-train__bal-none__frac-0.225__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.225,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_75_333.pth,current,results/CUB/gdro_dfr_75/model_outputs_333
CUB,gdro_dfr_875,111,ft.gdro.erm__c-50__src-train__bal-none__frac-0.118__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.118,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_875_111.pth,current,results/CUB/gdro_dfr_875/model_outputs_111
CUB,gdro_dfr_875,222,ft.gdro.erm__c-50__src-train__bal-none__frac-0.118__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.118,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_875_222.pth,current,results/CUB/gdro_dfr_875/model_outputs_222
CUB,gdro_dfr_875,333,ft.gdro.erm__c-50__src-train__bal-none__frac-0.118__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.118,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_875_333.pth,current,results/CUB/gdro_dfr_875/model_outputs_333
CUB,gdro_dfr_95,111,ft.gdro.erm__c-50__src-train__bal-none__frac-0.047__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.047,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_95_111.pth,current,results/CUB/gdro_dfr_95/model_outputs_111
CUB,gdro_dfr_95,222,ft.gdro.erm__c-50__src-train__bal-none__frac-0.047__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.047,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_95_222.pth,current,results/CUB/gdro_dfr_95/model_outputs_222
CUB,gdro_dfr_95,333,ft.gdro.erm__c-50__src-train__bal-none__frac-0.047__wd-0.0001__lr-0.0001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,0.047,0.0001,0.0001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_95_333.pth,current,results/CUB/gdro_dfr_95/model_outputs_333
CUB,gdro_erm_50,111,ft.gdro.erm__c-50__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_50_111.pth,pre-normalize,results/CUB/gdro_erm_50/model_outputs_111
CUB,gdro_erm_50,222,ft.gdro.erm__c-50__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_50_222.pth,pre-normalize,results/CUB/gdro_erm_50/model_outputs_222
CUB,gdro_erm_50,333,ft.gdro.erm__c-50__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,50,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_50_333.pth,pre-normalize,results/CUB/gdro_erm_50/model_outputs_333
CUB,gdro_erm_625,111,ft.gdro.erm__c-625__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,625,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_111.pth,current,results/CUB/gdro_erm_625/model_outputs_111
CUB,gdro_erm_625,222,ft.gdro.erm__c-625__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,625,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_222.pth,current,results/CUB/gdro_erm_625/model_outputs_222
CUB,gdro_erm_625,333,ft.gdro.erm__c-625__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,625,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_625_333.pth,current,results/CUB/gdro_erm_625/model_outputs_333
CUB,gdro_erm_75,111,ft.gdro.erm__c-75__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,75,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_75_111.pth,current,results/CUB/gdro_erm_75/model_outputs_111
CUB,gdro_erm_75,222,ft.gdro.erm__c-75__src-train__bal-none__frac-1.0__wd-0.0001__lr-0.001__ep-301__bn-train,ft.gdro.erm,gdro,erm,75,train,none,1.0,0.0001,0.001,301,64,train,0,0,metadata.csv,pretrained_models/CUB/gdro_1_75_222.pth,current,results/CUB/gdro_erm_75/model_outputs_222
